ID	KoxWt_log2FC	KoxWt_p	KoOokxWtOok_log2FC	KoOokxWtOok_p	1614.Gx507.G_log2FC	1614.Gx507.G_p	1614.Gx507.8_log2FC	1614.Gx507.8_p	1614.Gx507.16_log2FC	1614.Gx507.16_p	1614.Gx507.24_log2FC	1614.Gx507.24_p	1614.8x507.G_log2FC	1614.8x507.G_p	1614.8x507.8_log2FC	1614.8x507.8_p	1614.8x507.16_log2FC	1614.8x507.16_p	1614.8x507.24_log2FC	1614.8x507.24_p	1614.16x507.G_log2FC	1614.16x507.G_p	1614.16x507.8_log2FC	1614.16x507.8_p	1614.16x507.16_log2FC	1614.16x507.16_p	1614.16x507.24_log2FC	1614.16x507.24_p	1614.24x507.G_log2FC	1614.24x507.G_p	1614.24x507.8_log2FC	1614.24x507.8_p	1614.24x507.16_log2FC	1614.24x507.16_p	1614.24x507.24_log2FC	1614.24x507.24_p	1614.GxWT_log2FC	1614.GxWT_p	1614.8xWT_log2FC	1614.8xWT_p	1614.16xWT_log2FC	1614.16xWT_p	1614.24xWT_log2FC	1614.24xWT_p	1614.8xWT_log2FC	1614.8xWT_p	1614.16xWT_log2FC	1614.16xWT_p	1614.24xWT_log2FC	1614.24xWT_p
PBANKA_0613200	-0.336399358422661	0.318585170382182	-0.414552965975487	0.190250925545043	-0.101938535764182	1	0.441393449288784	0.1	0.542468080305033	0.4	1.26996916679645	0.1	-0.838315523387461	0.1	-0.294983538334495	0.4	-0.193908907318246	1	0.533592179173169	0.2	-1.24111025626468	0.1	-0.697778271211714	0.1	-0.596703640195464	0.4	0.130797446295951	1	-1.72387942195713	0.1	-1.18054743690416	0.1	-1.07947280588791	0.2	-0.351971719396499	0.7	0.537973040156521	0.136263736263736	-0.198403947466758	0.632967032967033	-0.601198680343977	0.136263736263736	-1.08396784603643	0.0483516483516484	0.014899911173476	1	-0.387894821703743	0.281818181818182	-0.870663987396192	0.1
PBANKA_1434700	0.501399328535966	0.0332414254207228	0.641046535937713	0.00123406005758947	0.0824577063307235	1	1.54673180753868	0.1	1.54906950724801	0.1	1.73898393269482	0.1	-0.812908799066669	0.2	0.65136530214129	0.1	0.653703001850621	0.1	0.84361742729743	0.1	-0.66608187812462	0.2	0.798192223083339	0.1	0.80052992279267	0.1	0.990444348239478	0.1	-1.18528184348492	0.1	0.27899225772304	0.4	0.281329957432371	0.4	0.471244382879179	0.4	1.22931073845306	0.0483516483516484	0.333944233055668	0.18021978021978	0.480771153997717	0.18021978021978	-0.0384288113625821	0.734065934065934	0.716228577096446	0.00909090909090909	0.863055498038495	0.00909090909090909	0.343855532678196	0.209090909090909
PBANKA_0803100	0.276542412297587	0.291342659225281	0.296224271587421	0.222418757712875	0.217496834428083	0.4	0.702117421051812	0.1	1.43502465398207	0.1	1.89346997844139	0.1	-0.241315952857418	0.4	0.243304633766311	0.2	0.976211866696572	0.1	1.43465719115589	0.1	-0.93855406300365	0.1	-0.453933476379921	0.1	0.278973756550339	0.2	0.737419081009655	0.1	-1.30957871956769	0.1	-0.824958132943966	0.1	-0.0920509000137049	1	0.366394424445611	0.4	1.06202722197584	0.0175824175824176	0.603214434690338	0.18021978021978	-0.0940236754558939	0.945054945054945	-0.465048332019938	0.448351648351648	0.884724563872924	0.0181818181818182	0.187486453726692	0.6	-0.183538202837353	0.863636363636364
PBANKA_0401900	-0.167567021610736	0.26566958415121	-0.178966267534623	0.135911147675854	-0.133369283839075	0.4	-1.31219669834917	0.1	-1.64434005444562	0.1	-1.77784237219968	0.1	1.08072870765139	0.1	-0.0980987068587051	0.4	-0.430242062955156	0.2	-0.563744380709213	0.1	1.14301170736954	0.1	-0.0358157071405518	1	-0.367959063237002	0.2	-0.50146138099106	0.2	1.57363205585244	0.1	0.394804641342345	0.7	0.0626612852458948	1	-0.070841032508163	1	-1.21693710220839	0.0175824175824176	-0.00283911071792176	0.448351648351648	0.0594438890002316	0.734065934065934	0.490064237483129	0.536263736263736	-0.364028383507691	0.0636363636363636	-0.301745383789537	0.209090909090909	0.12887496469336	1
PBANKA_0519200	-0.335897867791736	0.0887337860685552	-0.490543214404696	0.0314685314685315	0.128038172047136	0.7	-0.967342032635797	0.1	-1.41162235756677	0.1	-1.12715483434903	0.1	0.255375683480095	0.7	-0.840004521202838	0.1	-1.28428484613381	0.1	-0.999817322916071	0.1	0.936328102568018	0.7	-0.159052102114915	0.7	-0.603332427045883	0.1	-0.318864903828148	0.1	1.2269003114308	0.2	0.131520106747871	1	-0.312760218183097	0.7	-0.0282926949653621	1	-0.844520263126114	0.101098901098901	-0.717182751693155	0.101098901098901	-0.036230332605232	0.232967032967033	0.254341876257554	0.734065934065934	-1.0413688967509	0.00909090909090909	-0.360416477662982	0.0636363636363636	-0.0698442688001961	1
PBANKA_0309700	-0.419196392060645	0.127687899662593	-0.455735258800902	0.0399835458658988	-0.309579791839871	0.2	0.700484094059819	0.1	1.1202192195885	0.1	0.817152870092199	0.1	-1.26076429227856	0.1	-0.250700406378875	0.2	0.169034719149802	0.4	-0.134031630346494	0.2	-1.9770925634312	0.1	-0.967028677531508	0.2	-0.547293552002832	0.7	-0.850359901499128	0.2	-1.69594447995307	0.1	-0.685880594053383	0.1	-0.266145468524706	0.7	-0.569211818021002	0.1	0.582069097975161	0.18021978021978	-0.369115402463533	0.232967032967033	-1.08544367361617	0.0703296703296703	-0.80429559013804	0.0307692307692308	-0.0718991058585221	0.481818181818182	-0.788227377011156	0.145454545454545	-0.50707929353303	0.0636363636363636
PBANKA_1133700	-0.405504542845588	0.218920801906399	-0.556290683120677	0.0770053475935829	0.0468538779796752	1	1.10557745948748	0.1	0.290923793956145	0.4	0.346367727150053	0.7	-0.98992889938889	0.4	0.0687946821189112	0.7	-0.74585898341242	0.4	-0.690415050218512	0.2	-1.22817004249369	0.1	-0.16944646098589	0.7	-0.984100126517221	0.1	-0.928656193323313	0.2	-1.05308045413409	0.2	0.0056431273737072	1	-0.809010538157624	0.4	-0.753566604963716	0.2	0.447430714643337	0.232967032967033	-0.589352062725228	0.18021978021978	-0.827593205830029	0.136263736263736	-0.652503617470432	0.18021978021978	-0.455826450504007	0.209090909090909	-0.694067593608809	0.281818181818182	-0.518978005249211	0.281818181818182
PBANKA_0914400	-0.415853182099692	0.241523787828809	-0.683098781928647	0.113492389962978	0.385883617387174	0.2	0.950374192766771	0.1	-0.341225207093407	0.4	-0.672747283141373	0.1	-0.496986729644707	0.4	0.0675038457348904	0.7	-1.22409555412529	0.1	-1.55561763017325	0.1	-0.422547357395489	1	0.141943217984108	0.7	-1.14965618187607	0.2	-1.48117825792404	0.1	0.091486890883786	1	0.655977466263383	0.2	-0.635621933596795	0.2	-0.967144009644761	0.1	0.0805713299797919	0.945054945054945	-0.802299017052089	0.18021978021978	-0.727859644802871	0.364835164835165	-0.213825396523596	0.536263736263736	-0.904069779521217	0.209090909090909	-0.829630407271999	0.281818181818182	-0.315596158992724	0.481818181818182
PBANKA_1034800	0.234566678295774	0.442833179742589	0.23261282886414	0.297326203208556	0.240428226590673	0.7	-0.860625075048011	0.1	-0.923911056085561	0.1	-1.39428861314771	0.1	1.09176425367609	0.1	-0.00928904796259644	1	-0.0725750290001468	1	-0.542952586062293	0.1	1.87512166956536	0.1	0.774068367926679	0.1	0.710782386889129	0.1	0.240404829826982	1	1.63106198740427	0.1	0.530008685765587	0.2	0.466722704728037	0.1	-0.00365485233411	1	-0.734599129422651	0.101098901098901	0.116736897662763	0.945054945054945	0.900094313552039	0.0483516483516484	0.656034631390947	0.0703296703296703	-0.208272221008347	0.372727272727273	0.575085194880929	0.1	0.331025512719837	0.145454545454545
PBANKA_1465500	0.131787255003813	0.932300503373326	0.30517965262905	0.340106951871658	-0.388389937871902	0.2	-0.344688215567652	0.2	1.05197682178831	0.1	1.43572117738622	0.1	-0.294513972091902	0.4	-0.250812249787653	0.7	1.14585278756831	0.1	1.52959714316622	0.1	-1.00149843264015	0.1	-0.957796710335897	0.1	0.438868327020062	0.4	0.822612682617978	0.1	-1.09662823460338	0.1	-1.05292651229913	0.1	0.343738525056826	0.7	0.727482880654742	0.1	0.438654961433744	0.839560439560439	0.532530927213744	0.536263736263736	-0.174453533334501	0.839560439560439	-0.269583335297737	0.734065934065934	0.808212560315625	0.209090909090909	0.101228099767381	0.727272727272727	0.00609829780414461	0.863636363636364
PBANKA_1430500	0.199877627552492	0.589875732021377	0.0301824894930594	0.666474701768819	0.708963041730788	0.1	-0.476649656238069	0.1	-0.712395169847276	0.1	-0.905154209361967	0.1	1.85336039555683	0.1	0.667747697587975	0.1	0.432002183978769	0.1	0.239243144464077	0.4	0.803492244525565	0.1	-0.382120453443293	0.4	-0.6178659670525	0.2	-0.810625006567191	0.1	1.65478298903646	0.1	0.4691702910676	0.7	0.233424777458394	0.7	0.0406657379437023	0.7	-0.346308998429131	0.232967032967033	0.798088355396914	0.0175824175824176	-0.251779795634355	0.448351648351648	0.599510948876539	0.232967032967033	0.446331008676941	0.0363636363636364	-0.603537142354328	0.0636363636363636	0.247753602156566	0.481818181818182
PBANKA_1430600	-0.143610117742327	0.842835990231333	-0.207137262118309	0.796174413821473	0.0469713153856191	1	-1.30526899520005	0.1	-0.0691249554456412	0.7	0.402653404906802	0.7	0.849590060043733	0.1	-0.502650250541938	0.2	0.733493789212472	0.4	1.20527214956492	0.1	-0.156370890077065	0.7	-1.50861120066274	0.1	-0.272467160908326	1	0.199311199444118	1	-0.201976464425845	0.7	-1.55421677501152	0.1	-0.318072735257106	1	0.153705625095338	0.7	-0.231192307588318	0.839560439560439	0.571426437069796	0.294505494505495	-0.434534513051002	0.448351648351648	-0.480140087399782	0.632967032967033	0.478705229411817	0.6	-0.527255720708981	0.481818181818182	-0.572861295057761	0.727272727272727
PBANKA_1006100	-0.117890290974316	1	-0.0869015790119931	0.931427396133278	-0.210856426861282	0.7	0.599133606361097	0.1	1.03659820156216	0.1	1.14522834746603	0.1	-0.871326345301238	0.1	-0.0613363120788595	0.7	0.376128283122201	0.4	0.484758429026078	0.4	-1.03286668678699	0.1	-0.222876653564613	0.7	0.214587941636447	0.7	0.323218087540324	0.4	-1.77004114092088	0.1	-0.960051107698504	0.7	-0.522586512497444	0.7	-0.413956366593567	0.7	0.642525932132001	0.101098901098901	-0.0179439863079551	0.945054945054945	-0.179484327793709	0.839560439560439	-0.9166587819276	0.232967032967033	0.26651680002314	0.6	0.104976458537386	0.727272727272727	-0.632197995596504	0.481818181818182
PBANKA_0103400	-0.52514265229183	0.0683614406861143	-0.547292329331089	0.0314685314685315	-0.458693621174051	0.1	-1.14366968356491	0.1	-1.77190239907311	0.1	-2.09604797412076	0.1	0.194879362102737	0.7	-0.490096700288122	0.2	-1.11832941579632	0.1	-1.44247499084397	0.1	0.64163720861869	0.1	-0.0433388537721697	1	-0.671571569280367	0.1	-0.995717144328021	0.1	1.15714563452193	0.1	0.472169572131071	0.1	-0.156063143377127	0.4	-0.48020871842478	0.1	-1.36757841948321	0.0043956043956044	-0.714005436206419	0.136263736263736	-0.267247589690466	0.536263736263736	0.248260836212774	0.839560439560439	-1.01696703564281	0.0181818181818182	-0.570209189126853	0.1	-0.0547007632236127	0.727272727272727
PBANKA_0300900	0.904320773466428	0.000857938669218788	1.01685948018033	0.00399012751953928	0.566704653324739	0.1	-0.376229370533922	0.2	0.685358746243471	0.1	0.815217955868372	0.1	1.23964755382392	0.1	0.296713529965261	0.4	1.35830164674265	0.1	1.48816085636756	0.1	1.43271064136635	0.1	0.489776617507687	0.4	1.55136473428508	0.1	1.68122394390998	0.1	0.953986873746998	0.1	0.0110528498883369	1	1.07264096666573	0.2	1.20250017629063	0.1	0.422762996225665	0.18021978021978	1.09570589672485	0.0175824175824176	1.28876898426727	0.0175824175824176	0.810045216647924	0.0703296703296703	1.04772534435849	0.0363636363636364	1.24078843190092	0.0363636363636364	0.762064664281566	0.145454545454545
PBANKA_0408000	-0.209284707581293	0.409510398068751	-0.284812056878613	0.340106951871658	0.0172973403106642	1	-0.802812677361766	0.1	-1.54226096781207	0.1	-1.37616906608773	0.1	0.542418042159083	0.7	-0.277691975513347	1	-1.01714026596365	0.1	-0.851048364239315	0.1	0.983555166118732	0.1	0.163445148446302	0.7	-0.576003142004	0.7	-0.409911240279666	0.7	1.39272535327991	0.1	0.572615335607477	0.2	-0.166832954842825	0.7	-0.000741053118490598	1	-0.925986342737726	0.0483516483516484	-0.400865640889307	0.294505494505495	0.0402714830703417	1	0.449441670231517	0.364835164835165	-0.71529353523877	0.1	-0.274156411279121	0.481818181818182	0.135013775882054	0.727272727272727
PBANKA_1220500	-0.0696492880014841	0.442833179742589	0.0284190001932014	0.43628136569313	-0.363854152585542	0.1	1.18346220516762	0.1	1.30948719091676	0.1	1.34229168281102	0.1	-1.62416128599583	0.1	-0.0768449282426715	0.7	0.0491800575064723	1	0.0819845494007314	1	-1.37866264428625	0.1	0.168653713466911	1	0.294678699216055	1	0.327483191110314	0.2	-1.83872260579035	0.1	-0.291406248037188	0.1	-0.165381262288044	0.2	-0.132576770393785	0.4	0.867846731577467	0.232967032967033	-0.392460401832825	0.364835164835165	-0.146961760123242	0.945054945054945	-0.607021721627341	0.0307692307692308	0.0181065595548446	0.727272727272727	0.263605201264427	0.6	-0.196454760239671	0.0636363636363636
PBANKA_0316700	-0.0659064950302382	0.88738593483512	-0.30907406369026	0.489428218839983	0.66359621094983	0.1	0.0831314718071052	1	0.772715235717735	0.1	0.969351616748686	0.1	0.855577321204125	0.1	0.2751125820614	0.1	0.96469634597203	0.1	1.16133272700298	0.1	-1.05433567732255	0.1	-1.63480041646527	0.1	-0.945216652554643	0.1	-0.748580271523692	0.1	-0.562873526376395	0.4	-1.14333826551912	0.1	-0.45375450160849	0.4	-0.257118120577539	0.7	0.622198633805839	0.0483516483516484	0.814179744060134	0.0043956043956044	-1.09573325446654	0.0043956043956044	-0.604271103520386	0.136263736263736	0.800380551678804	0.00909090909090909	-1.10953244684787	0.00909090909090909	-0.618070295901716	0.145454545454545
PBANKA_1347500	-0.643063348944729	0.0518646113611789	-0.820756434298827	0.00275606746194981	-0.109984092882433	0.7	-0.852329321872855	0.1	-1.23757287070362	0.1	-2.20162712898361	0.1	0.374842945957555	0.1	-0.367502283032866	0.1	-0.75274583186363	0.1	-1.71680009014362	0.1	0.447840210671568	0.1	-0.294505018318853	0.7	-0.679748567149616	0.1	-1.64380282542961	0.1	0.676624583387177	0.1	-0.0657206456032444	1	-0.450964194434007	0.1	-1.415018452714	0.1	-1.10037835361063	0.0307692307692308	-0.615551314770642	0.232967032967033	-0.542554050056628	0.448351648351648	-0.313769677341019	0.632967032967033	-0.945682735013373	0.00909090909090909	-0.872685470299359	0.0636363636363636	-0.64390109758375	0.145454545454545
PBANKA_1364300	0.815782267637143	0.00451305324101124	1.07387296382421	0.00123406005758947	0.0415101790759369	1	0.67866094791674	0.1	1.38247810928291	0.1	1.64177670982991	0.1	-0.0756249692148128	0.7	0.56152579962599	0.1	1.26534296099216	0.1	1.52464156153916	0.1	0.161596511949865	0.4	0.798747280790668	0.1	1.50256444215684	0.1	1.76186304270384	0.1	-0.442737881064172	0.7	0.194412887776631	0.7	0.898230049142803	0.1	1.1575286496898	0.1	0.936106486526375	0.0483516483516484	0.818971338235626	0.101098901098901	1.0561928194003	0.0175824175824176	0.451858426386266	0.448351648351648	1.11717010738577	0.00909090909090909	1.35439158855045	0.00909090909090909	0.750057195536412	0.209090909090909
PBANKA_1418700	0.62344545520736	0.0100445388505693	0.71552870354702	0.0018510900863842	0.34719571018838	0.2	1.67043003226784	0.1	1.37467916366202	0.1	1.62172330618911	0.1	0.153295365178908	0.4	1.47652968725837	0.1	1.18077881865254	0.1	1.42782296117964	0.1	-0.847934487047231	0.1	0.475299835032231	0.2	0.179548966426404	0.4	0.426593108953503	0.2	-0.784020139044449	0.1	0.539214183035013	0.1	0.243463314429186	0.4	0.490507456956284	0.2	1.25350705307684	0.00879120879120879	1.05960670806737	0.0175824175824176	0.0583768558412272	0.536263736263736	0.122291203844009	0.448351648351648	1.36171048903019	0.00909090909090909	0.360480636804047	0.1	0.424394984806828	0.0636363636363636
PBANKA_0817600	-0.0831203840913508	0.88738593483512	-0.269061662076813	0.730440148087207	0.474703449865035	0.2	0.650383493452971	0.1	-0.43732809809449	0.7	-1.04014619657602	0.1	-0.0131388965901484	1	0.162541146997787	0.7	-0.925170444549673	0.4	-1.52798854303121	0.1	0.524757171772108	0.2	0.700437215360044	0.1	-0.387274376187417	0.7	-0.990092474668952	0.1	0.93239788940025	0.4	1.10807793298819	0.1	0.0203663414407256	1	-0.582451757040809	0.4	-0.0880968378381271	0.839560439560439	-0.57593918429331	0.448351648351648	-0.0380431159310541	0.839560439560439	0.369597601697088	0.536263736263736	-0.763539280194364	0.372727272727273	-0.225643211832108	0.863636363636364	0.181997505796034	0.727272727272727
PBANKA_0828800	0.705506498416607	0.020489202546007	0.724797728851671	0.00777457836281366	0.647632807111414	0.2	-0.386277167614855	0.4	-0.226011303003864	0.4	-0.246568094693137	0.7	1.27462081513307	0.1	0.240710840406804	0.7	0.400976705017795	0.7	0.380419913328522	0.7	2.03175544447932	0.1	0.997845469753056	0.1	1.15811133436405	0.1	1.13755454267477	0.1	1.66977191358871	0.1	0.635861938862446	0.2	0.796127803473437	0.2	0.775571011784164	0.1	-0.0528059395501099	0.734065934065934	0.574182068471549	0.232967032967033	1.3313166978178	0.0043956043956044	0.969333166927191	0.0175824175824176	0.34070248625104	0.481818181818182	1.09783711559729	0.00909090909090909	0.735853584706682	0.0363636363636364
PBANKA_0505300	-0.345412903593968	0.513722581093694	-0.433901229268833	0.604812834224599	-0.079947926569373	0.4	0.263080287355796	0.4	-0.762248465671672	0.1	-1.83774763578581	0.1	-0.0910912091244649	0.7	0.251937004800705	0.1	-0.773391748226764	0.1	-1.84889091834091	0.1	0.275128448859892	1	0.618156662785061	0.1	-0.407172090242407	0.7	-1.48267126035655	0.1	0.611331106851646	0.1	0.954359320776816	0.1	-0.0709694322506529	1	-1.14646860236479	0.1	-0.604215935167766	0.232967032967033	-0.615359217722858	0.448351648351648	-0.249139559738501	0.945054945054945	0.0870630982532532	0.632967032967033	-0.790115220588989	0.481818181818182	-0.423895562604632	0.863636363636364	-0.0876929046128776	1
PBANKA_0707100	-0.761926837425158	0.0120939768267807	-0.724965488172828	0.0770053475935829	-0.872810885182155	0.1	-1.09418524007744	0.1	-0.44763294616941	0.7	0.280879604065085	0.7	-0.893723276024392	0.1	-1.11509763091967	0.1	-0.468545337011648	0.7	0.259967213222847	0.7	-1.0608630441746	0.1	-1.28223739906988	0.1	-0.635685105161855	0.4	0.0928274450726398	1	-1.57780421768419	0.1	-1.79917857257947	0.1	-1.15262627867144	0.2	-0.424113728436948	0.7	-0.533437366840978	0.232967032967033	-0.554349757683216	0.232967032967033	-0.721489525833423	0.136263736263736	-1.23843069934301	0.0483516483516484	-0.441225251569492	0.481818181818182	-0.608365019719699	0.281818181818182	-1.12530619322929	0.1
PBANKA_1329600	0.188259033422852	0.178182027959925	0.380306515266703	0.0141916906622789	-0.387883412108698	0.2	1.4539208019027	0.1	1.13437629313522	0.1	1.58418876507782	0.1	-1.56934360412635	0.1	0.272460609885055	0.4	-0.047083898882434	1	0.402728573060172	0.1	-1.38632267147014	0.1	0.455481542541264	0.2	0.135937033773775	0.7	0.585749505716381	0.1	-1.23955027504524	0.1	0.602253938966163	0.1	0.282709430198674	0.4	0.732521902141279	0.1	0.946150612001761	0.18021978021978	-0.235309580015889	0.839560439560439	-0.0522886473596795	0.536263736263736	0.0944837490652191	0.364835164835165	0.20936842802093	0.281818181818182	0.392389360677139	0.1	0.539161757102038	0.0363636363636364
PBANKA_1219300	0.0821633282524008	0.88738593483512	-0.245633069274014	0.386507610037022	1.06555252083164	0.1	2.11783085180551	0.1	1.05801565055797	0.1	1.00846115759596	0.1	-0.310352498656455	0.4	0.74192583231741	0.1	-0.317889368930132	0.4	-0.367443861892136	0.4	-0.848407902347301	0.1	0.203870428626564	0.4	-0.855944772620978	0.1	-0.905499265582982	0.1	-0.565788904282794	0.2	0.486489426691071	0.4	-0.573325774556471	0.2	-0.622880267518475	0.4	1.31246504519777	0.0043956043956044	-0.0634399742903273	0.734065934065934	-0.601495377981173	0.136263736263736	-0.318876379916667	0.364835164835165	0.0188642004983812	1	-0.519191203192465	0.281818181818182	-0.236572205127958	0.6
PBANKA_1448100	-0.213860514528866	0.442833179742589	-0.438601733056272	0.135911147675854	0.46036314105335	0.1	-0.309676577071109	0.1	-1.11788820310674	0.1	-1.58086556987581	0.1	0.704004203046448	0.2	-0.0660355150780116	1	-0.874247141113646	0.1	-1.33722450788271	0.1	0.871517309969911	0.1	0.101477591845452	0.7	-0.706734034190182	0.1	-1.16971140095925	0.1	1.49819306102854	0.1	0.728153342904079	0.2	-0.0800582831315548	1	-0.54303564990062	0.1	-0.637016802250077	0.232967032967033	-0.39337574025698	0.448351648351648	-0.225862633333517	0.734065934065934	0.400813117725111	0.632967032967033	-0.759169054691457	0.1	-0.591655947767993	0.209090909090909	0.0350198032906341	1
PBANKA_1435200	-0.574850596649913	0.0387211388692073	-0.872691363196708	4.11353352529823e-05	0.318671702990471	0.1	-1.20499251003332	0.1	-1.58663551881712	0.1	-1.47059246509369	0.1	0.498307490231399	0.1	-1.02535672279239	0.1	-1.40699973157619	0.1	-1.29095667785276	0.1	0.936335579121343	0.1	-0.587328633902448	0.1	-0.968971642686247	0.1	-0.852928588962818	0.1	1.16551844397267	0.1	-0.358145769051118	0.1	-0.739788777834917	0.1	-0.623745724111489	0.1	-0.985887197738414	0.232967032967033	-0.806251410497486	0.232967032967033	-0.368223321607543	0.232967032967033	-0.139040456756213	0.232967032967033	-1.24110437740711	0.00909090909090909	-0.80307628851717	0.00909090909090909	-0.57389342366584	0.00909090909090909
PBANKA_1211200	0.751195910042967	0.00555959049699795	0.971424333463047	0.00123406005758947	0.09051063978273	0.4	0.963535429709173	0.1	1.56864872834031	0.1	1.63780720279296	0.1	-0.187378572335005	0.7	0.685646217591438	0.1	1.29075951622257	0.1	1.35991799067522	0.1	-0.232338175713698	1	0.640686614212745	0.7	1.24579991284388	0.1	1.31495838729653	0.1	-0.564469693056406	0.4	0.308555096870037	0.7	0.913668395501174	0.1	0.98282686995382	0.1	1.06512550015629	0.0175824175824176	0.787236288038557	0.101098901098901	0.742276684659864	0.136263736263736	0.410145167317157	0.294505494505495	1.11210790816308	0.00909090909090909	1.06714830478438	0.0636363636363636	0.735016787441677	0.0636363636363636
PBANKA_1207300	0.654325976807558	0.0332414254207228	0.793051864325869	0.00777457836281366	0.238148314252625	0.1	0.824641920732175	0.1	1.5199290601708	0.1	2.07813080274279	0.1	-0.125487827165939	0.7	0.461005779313611	0.1	1.15629291875224	0.1	1.71449466132422	0.1	-0.426057417589073	0.1	0.160436188890477	0.7	0.855723328329105	0.1	1.41392507090109	0.1	-0.777556003155275	0.1	-0.191062396675725	0.7	0.504224742762903	0.4	1.06242648533489	0.1	1.1652125244746	0.0043956043956044	0.801576383056034	0.101098901098901	0.5010067926329	0.448351648351648	0.149508207066698	0.945054945054945	1.11059778646336	0.00909090909090909	0.810028196040224	0.0636363636363636	0.458529610474022	0.372727272727273
PBANKA_0308600	-0.193580997704673	0.513722581093694	-0.502918850409293	0.161497326203209	0.734432560409175	0.1	1.94641877223092	0.1	0.874957118900751	0.1	0.325180047580421	0.1	-0.662024040659993	0.1	0.549962171161747	0.1	-0.521499482168418	0.1	-1.07127655348875	0.1	-1.16580899934989	0.1	0.0461772124718483	1	-1.02528444085832	0.1	-1.57506151217865	0.1	-0.624181768702552	0.1	0.587804443119188	0.1	-0.483657210210977	0.2	-1.03343428153131	0.1	0.970247124780316	0.0043956043956044	-0.426209476288852	0.232967032967033	-0.929994434978751	0.0703296703296703	-0.388367204331411	0.294505494505495	-0.347604621498473	0.481818181818182	-0.851389580188371	0.145454545454545	-0.309762349541032	0.6
PBANKA_1024600	0.271503147719911	0.318585170382182	-0.0625844926396573	0.86330728095434	1.27376606879862	0.1	1.40586705007731	0.1	0.259903188100757	0.4	0.626545050036714	0.2	0.52401187004429	0.4	0.656112851322985	0.4	-0.48985101065357	0.4	-0.123209148717613	1	0.381032910979098	0.7	0.513133892257793	0.7	-0.632829969718762	0.7	-0.266188107782805	0.7	0.43618465923871	0.7	0.568285640517405	0.7	-0.57767822145915	0.4	-0.211036359523193	1	0.89152033925335	0.0307692307692308	0.141766140499023	0.734065934065934	-0.00121281856616928	1	0.0539389296934427	1	0.014350897317267	1	-0.128628061747925	0.863636363636364	-0.073476313488313	0.863636363636364
PBANKA_0942700	0.213575285064035	0.409510398068751	0.30736656730998	0.190250925545043	-0.0677985616737988	0.7	1.55607392532849	0.1	1.12753373237691	0.1	1.48953385358603	0.1	-1.21589038844971	0.1	0.407982098552582	0.2	-0.0205580943990054	1	0.341442026810116	0.7	-0.892609892186217	0.2	0.731262594816076	0.1	0.302722401864489	1	0.66472252307361	0.2	-1.34593721374696	0.1	0.277935273255338	0.7	-0.150604919696249	0.7	0.211395201512872	0.7	1.02633573740441	0.101098901098901	-0.121756089371505	0.945054945054945	0.201524406891989	0.536263736263736	-0.251802914668749	0.734065934065934	0.242955343654563	0.372727272727273	0.566235839918058	0.145454545454545	0.112908518357319	0.863636363636364
PBANKA_0823400	0.626618559443012	0.0241842556420562	0.491226746056444	0.0106129164952694	1.03279399960271	0.1	1.6413701955883	0.1	2.06027017475254	0.1	1.98873900750821	0.1	0.189295397149783	1	0.797871593135371	0.1	1.21677157229962	0.1	1.14524040505529	0.1	-0.504316880187153	0.2	0.104259315798435	0.4	0.523159294962683	0.1	0.451628127718353	0.1	-0.803295657834227	0.1	-0.194719461848639	0.7	0.22418051731561	0.4	0.152649350071279	0.4	1.68079334436294	0.0043956043956044	0.837294741910016	0.0483516483516484	0.143682464573081	0.294505494505495	-0.155296313073993	0.945054945054945	1.05329452349676	0.00909090909090909	0.359682246159824	0.0363636363636364	0.0607034685127505	0.6
PBANKA_1200400	-0.124950207250048	0.629725504001988	0.0809200383621747	0.730440148087207	-0.742560944086716	0.1	-1.05512326310643	0.1	0.452675489853306	0.7	0.463738190971968	0.1	-0.28073561728781	0.7	-0.593297936307524	0.7	0.914500816652211	0.4	0.925563517770874	0.2	-0.669562317677029	0.1	-0.982124636696742	0.1	0.525674116262993	0.7	0.536736817381655	0.1	-0.895915199927627	0.1	-1.20847751894734	0.1	0.299321234012394	0.4	0.310383935131057	1	-0.220317631591968	0.734065934065934	0.241507695206938	0.734065934065934	-0.147319005182281	0.734065934065934	-0.373671887432879	0.448351648351648	0.415588799371854	0.481818181818182	0.0267620989826352	0.863636363636364	-0.199590783267963	0.863636363636364
PBANKA_0836550	0.228538964773883	0.37768531105454	0.0436376346785483	1	0.78324295505989	0.1	0.340191525460788	0.2	-0.782454631260372	0.4	-0.372861254448648	0.4	0.43678426636176	0.1	-0.006267163237343	1	-1.1289133199585	0.1	-0.719319943146779	0.1	1.17804629959734	0.1	0.73499486999824	0.1	-0.38765128672292	0.7	0.0219420900888041	1	1.68093556350445	0.1	1.23788413390534	0.2	0.115237977184184	0.7	0.524831353995908	0.7	-0.0079703512970859	0.734065934065934	-0.354429039995217	0.536263736263736	0.386832993240366	0.364835164835165	0.88972225714747	0.136263736263736	-0.618166808780875	0.1	0.123095224454708	0.727272727272727	0.625984488361812	0.281818181818182
