PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24
PBANKA_0805500	1.37878294857383e-11	0.956518083130612	0.449747384421527	0.458736551862096	0.672613034540268	0.658639427454084	0.962131446901951	0.768750969306831	0.926559778024796	0.712894599189514	0.9283559204434	0.884069899732292	0.746441502246222	0.486422545241554	0.751552523991585	0.807234230832536	0.806034425682191	0.948768597272767	0.894897101364596	0.911864215804181	0.945885427055475	0.937259965295057	0.985346953193612	0.999999999999998
PBANKA_0827000	2.13536133081999e-05	0.545284095264896	0.00406232279149283	0.477149649877483	0.92248998397374	0.607788390668885	0.93995728199387	0.571467441263897	0.55580047873685	0.976101721357943	0.873928368622034	0.848856677548207	0.964078522177827	0.662527668646543	0.899418868062506	0.873872466478507	0.858181825507671	0.965008829398801	0.793556746341013	0.701281261628296	0.864524157644079	0.994287354457121	0.789796233544515	0.999999999999999
PBANKA_1136300	1.03977843110144e-06	0.0224398404035104	0.917168995588143	0.181702421254133	0.877416874181662	0.883336303563024	0.526930599974267	0.980315290079393	0.773868044978268	0.775148767655312	0.897459212193201	0.971282095991968	0.900348026544634	0.899944778344384	0.919197995828506	0.989255544330273	0.792315494664612	0.998253144346954	0.996498894168178	0.934660169706819	0.966773685554185	0.909283519640405	0.943852386838264	0.999999999999999
PBANKA_1445200	1.26080887471674e-07	0.144217681723932	0.153629129934205	0.456511943791413	0.609167852509541	0.780688796598671	0.623264159063419	0.854508544751932	0.820145094205345	0.878209817935585	0.875145989222058	0.751925085763065	0.882074742755581	0.961334185143349	0.857744574707371	0.732783253332137	0.956200006722282	0.688978349236316	0.945667736466532	0.718200778035839	0.952764584809997	0.769983701329773	0.980338460639134	0.999999999999999
PBANKA_0413000	1.58621980691948e-06	0.337831597493061	0.0438053845299886	0.961253175896613	0.872918973614645	0.99136772446292	0.533422836166021	0.309147293295373	0.969651291694543	0.633938102414992	0.824496434624797	0.784046092214781	0.663300503655729	0.760202240598963	0.692582683730624	0.956029779543019	0.972674283711575	0.936776962686786	0.585200780941545	0.880703403418814	0.867262228825237	0.751730557355378	0.734929245598038	1
PBANKA_0601600	0.652748588087413	3.27438067959052e-10	0.800054727847688	0.567326200892691	0.212145578235562	0.908899847033493	0.632612562586578	0.621519849470671	0.63818116267351	0.60177999130114	0.871573650767091	0.969674189695161	0.965388245871448	0.616938432952241	0.853692139911927	0.973375250017328	0.936518793252822	0.971397173248678	0.861050428265315	0.917120568221572	0.947518057100371	0.945898826520057	0.915110904151982	0.999999999999998
PBANKA_1426200	4.00133571719489e-05	0.00159839136344174	0.902882023218458	0.62532112625026	0.426167000449526	0.88362385001363	0.863864357570178	0.611300905025802	0.967557491590469	0.658089878983787	0.903929135783527	0.772965017543572	0.763333072426021	0.999543790221738	0.701820422098892	0.894324612586659	0.929221169386412	0.987633854864886	0.784133348865195	0.888632963025807	0.936272693884033	0.963759171619658	0.900901151651689	0.999999999999996
PBANKA_1039800	0.000806203941504824	0.714525274786306	0.362064883258368	0.00141781323816013	0.98857608166793	0.427046380045601	0.900393843480145	0.995813237932333	0.559632916999986	0.49298695919285	0.591456218060947	0.708854456574037	0.694051433515833	0.526861821371847	0.892594197948349	0.898560339347894	0.82574362395349	0.738187056367773	0.612114065753811	0.956240680668813	0.604990220643485	0.57655249528385	0.603436783373185	0.999999999999999
PBANKA_0815300	2.68211758627424e-11	0.214187805643125	0.568680565782169	0.736146632949072	0.814516712153748	0.56954440844674	0.961495523233994	0.824689455560918	0.951988697023271	0.689427090939305	0.845478735161945	0.93481017294628	0.980578683124231	0.992214952485567	0.969222143580186	0.749020750700105	0.964394080313134	0.931047387812597	0.969260298747345	0.886975220840018	0.882275347977055	0.955249892942906	0.860079016893645	0.999999999999999
PBANKA_0712700	5.83560587185941e-06	0.394213236404344	0.194164268591005	0.411345902274153	0.0260564692544736	0.764511792230415	0.754902073074534	0.913088282796707	0.919444631447329	0.693623915690213	0.653697324613374	0.784343819339597	0.907064020667309	0.740759919305193	0.955085189964884	0.958411781931522	0.969202189203795	0.865116476168064	0.864669408320281	0.946199000207299	0.873237071241652	0.928129113916338	0.955704235106629	1
PBANKA_0807000	8.41611399886779e-09	0.102019899965498	0.438034010669973	0.76276923210875	0.826728646550572	0.412062391318445	0.70866194670001	0.755650014857127	0.928590381791257	0.88455283243776	0.916867774459668	0.607514606837235	0.853830642481038	0.902206814789027	0.942675175049918	0.924259791688897	0.903413984843422	0.981458549722278	0.944623375777818	0.966662928261559	0.920789298151986	0.820698615898842	0.870159574199563	0.999999999999997
PBANKA_1449200	1.82500451758684e-13	0.822611635114872	0.71187007582223	0.51518264805325	0.608057725124523	0.574355336113949	0.898774578199739	0.838606474556676	0.852456628892319	0.88928384516896	0.781245301419358	0.832993041258362	0.838953128674051	0.859083205506837	0.747208044799495	0.951153967036786	0.834578104338328	0.83582024133181	0.880085755172912	0.94260295589725	0.958222446170718	0.948458761961338	0.848031985664903	0.999999999999998
PBANKA_1217900	0.000648267131544307	8.88469550129404e-05	0.968823418285612	0.609515659686549	0.93254906156397	0.607079786870772	0.723061176568042	0.845796509017864	0.704161780906533	0.971697864890537	0.553435095348877	0.76958034954166	0.818048103779598	0.859249125843307	0.911475868244406	0.731298685387888	0.986693908880831	0.866758875657278	0.89050222655431	0.927813977037923	0.897736842537312	0.997383267952164	0.959547407242614	0.999999999999996
PBANKA_1025800	4.94064552811047e-14	0.738541014382901	0.577574522986536	0.916837864688305	0.757071062055803	0.873195026230546	0.361025246594257	0.866418433730603	0.9700950203031	0.857896595501519	0.989566703151024	0.984203466572385	0.999259391568905	0.990413882527099	0.882048580654993	0.951135870912067	0.928148959692498	0.854740430414257	0.947516206806253	0.852306149803493	0.955925777792223	0.906114210332739	0.977467136211747	0.999999999999997
PBANKA_0717000	1.70983217381921e-06	0.151937423878008	0.490609796783692	0.068845457110032	0.981627016349303	0.405749933086541	0.944876652744283	0.828353532420745	0.918733111286916	0.53534146159534	0.922427493494681	0.821868928218018	0.800579037984376	0.966756564416565	0.818249659263378	0.660603400748293	0.787658966740471	0.823328786916789	0.822827904353054	0.762679935673104	0.965473459664544	0.975164316241705	0.672871335693328	0.999999999999999
PBANKA_1356100	2.05551556582341e-06	0.0621016518985742	0.885577468734929	0.515733532582714	0.0985439157840686	0.344408882850923	0.995243546626535	0.908847159385859	0.74984970581568	0.759333039784521	0.945887267061433	0.958725702277946	0.877849471639561	0.750483686516994	0.915443105680294	0.9310198523838	0.800626448569559	0.925578444823373	0.938408602778669	0.894395220681115	0.974747437383065	0.921410054982422	0.985902504023427	0.999999999999998
PBANKA_0315000	0.231081298087774	0.22162588240148	0.188072655802751	7.18757565289861e-05	0.0847575041054599	0.287164935341975	0.580522345094178	0.990350857306156	0.682701355947021	0.883414076497133	0.69931121022438	0.397029041973563	0.871996835324715	0.864514674108717	0.586409331234751	0.983826963060402	0.619086728157169	0.880355460558252	0.98867312969697	0.984266211107978	0.951476410201309	0.994056706741962	0.944479286082361	0.999999999999999
PBANKA_0918300	0.00026185080663642	0.0135586426024874	0.0192921061228424	0.573733102166676	0.886454735481001	0.430096288194744	0.941588310283978	0.909936614823631	0.855663590511004	0.932294407516556	0.791383355581602	0.884354388457307	0.599822476486425	0.902301690656153	0.94971418171439	0.909377961564003	0.93497651116475	0.913852606750698	0.96554542287375	0.901420227006362	0.982927289349621	0.998966690041942	0.934650796243289	0.999999999999999
PBANKA_1217300	5.76600647795532e-08	0.773272445914459	0.904746590267847	0.994161172680254	0.27200952545691	0.050364547174632	0.816609196496506	0.786076728349103	0.825087806253881	0.905541952799102	0.899002533588757	0.868788374181663	0.797956357303568	0.961087079248606	0.600212748288657	0.787590329185945	0.897339841757981	0.936998494719242	0.868860959393759	0.9213757544734	0.960002167587863	0.958472281258525	0.974432911507658	0.999999999999998
PBANKA_1414100	0.000911090018279354	0.63837057546297	0.000533615890397431	0.136845049987746	0.383544109974538	0.843848492037401	0.827953722034894	0.919050072742003	0.622393476918539	0.713970876736781	0.887393905820352	0.963430901929282	0.841315382724761	0.936538940623098	0.991015704348641	0.829618521970341	0.861994196629494	0.984024831412052	0.935798441546643	0.89344816114066	0.942699314839058	0.98687828024199	0.991360361763427	0.999999999999997
PBANKA_1300250	0.855148466586289	0.000253701152511047	0.154762457938745	0.0432129153070656	0.0762074242376408	0.888969152671707	0.716412312038872	0.324504407204188	0.854657160949223	0.747410267279011	0.857106101738971	0.996027606797631	0.726884123186867	0.366258555057986	0.577399159554347	0.842103077879385	0.813845366956795	0.927490704981221	0.767535424388966	0.667399713500676	0.920949505316171	0.898119353919676	0.843722373387381	1
PBANKA_0937100	3.07942893111741e-09	0.762184892676134	0.0965804248102401	0.290827250325603	0.783945875911158	0.682041486699311	0.820544840305439	0.812401182527863	0.927757262437086	0.975290106548667	0.871213442361661	0.989073185502536	0.973701761136315	0.990191824256144	0.959925241314485	0.935334684834335	0.963416070875122	0.920797366908148	0.931915505017783	0.940899655208874	0.923533146587509	0.915141037211162	0.924774532819406	0.999999999999997
PBANKA_0932300	3.72808862600867e-06	0.0555770641790934	0.0656624135201317	0.338373819878482	0.735443907978338	0.751879972774856	0.811299952211228	0.844392714221664	0.946596512858057	0.81430832588727	0.931983439777361	0.924151102639816	0.852922231667898	0.846015403943675	0.871106810652064	0.948963576260949	0.849867094482864	0.950036883593082	0.937148473203487	0.906768272953786	0.919665186252347	0.953778352324055	0.940945252307733	0.999999999999997
PBANKA_0317141	3.02130081882131e-06	0.00639577078580826	0.58966290031156	0.995030824880615	0.643100704814236	0.517571711663495	0.721626321508719	0.887917588789881	0.870999465131279	0.989596221847195	0.673205383335697	0.719569303025765	0.96906977011718	0.877910453878876	0.855287610536749	0.823882762307365	0.9138548244637	0.947446924959792	0.938288156021629	0.942741521507509	0.963441363184139	0.988077243640656	0.960062211998195	0.999999999999999
PBANKA_0216701	8.08586655086515e-05	0.0957264532002514	0.103150346842819	0.28838557767771	0.419068800680903	0.923906814395873	0.211825741415744	0.375749828881678	0.701218705257472	0.893236716181843	0.720525796134846	0.987582211302806	0.929817920315529	0.904944189490182	0.769787204809942	0.787190652637823	0.997209599816223	0.890931501863175	0.974883147483546	0.781669135883942	0.997852379246946	0.781302517341736	0.4055696191954	0.999999999999999
PBANKA_1445800	8.69528302665771e-08	0.772944110051868	0.0367279142231522	0.532500504500962	0.421648412261323	0.923249883403235	0.870262868746992	0.792320371823842	0.763490907133543	0.829797064511438	0.682159467046671	0.87627216318475	0.77924078911972	0.876460930640716	0.796020535189449	0.914518460359311	0.950334406996243	0.900426472022165	0.939869236684109	0.965343945698644	0.968956516513249	0.983120808318838	0.988222711484463	1
PBANKA_0938050	0.0456949057250347	1.3503106741413e-05	0.506897925334644	0.506249007814374	0.537075410375312	0.71333780486759	0.93268746004134	0.36235904345973	0.485380077896699	0.508968595294578	0.664315292223155	0.524208511963686	0.809632117144801	0.411730205997526	0.834670725834135	0.838183346648109	0.876902230813254	0.958013719890387	0.726573304064466	0.432502504209948	0.96098784111134	0.981164067838135	0.916069980027177	0.999999999999999
PBANKA_0931200	2.23330643821916e-14	0.83936157702582	0.805479211821166	0.588754195008533	0.909095895120235	0.707877811268943	0.836287600081753	0.705341565471846	0.901545475673766	0.910219907098371	0.673772609032904	0.696503464759779	0.796033409791576	0.882816771678544	0.978433244954291	0.904821153489459	0.7161555036472	0.944880295062184	0.958144728037319	0.889030962175937	0.765999642342869	0.990570835330079	0.917354480634729	0.999999999999997
PBANKA_MIT00400	0.0346255753409206	0.976748847945136	0.00977734655227171	0.141396547715122	0.815718519538617	0.0268947267035848	0.796874776268204	0.588404610518485	0.331232823225089	0.721629867195744	0.899211012660456	0.453668004926077	0.938472579060186	0.807527856628763	0.12897358273513	0.835752147403378	0.984276568578242	0.686125422604488	0.441181186906532	0.713294333819841	0.855790716252622	0.994326857504257	0.800081831283151	0.999999999999998
PBANKA_0829900	1.55077542974708e-08	0.0907744998876613	0.476008258457027	0.389764088718123	0.759070154335655	0.632146887560691	0.693617406529867	0.730542256877456	0.883608813819627	0.938129243187774	0.970766553610098	0.752231351034067	0.707245659211767	0.998332267143115	0.957086974715764	0.890807464569582	0.904584496337126	0.871194239800653	0.95905195109652	0.889544300351087	0.921240134997183	0.976207712689757	0.905385972840127	0.999999999999998
PBANKA_1009900	0.0373133225274508	0.000626281744151603	0.00172261009396597	0.69415583582376	0.89052246650741	0.910355973618443	0.93584070963484	0.705949099471405	0.869125781956102	0.919057060847821	0.752434582849746	0.909337452353441	0.99297383772834	0.756170183349558	0.905588525370836	0.962378439056462	0.94638988818114	0.978772323821572	0.807135189658576	0.901214093492585	0.968413034561054	0.936125654459544	0.977819021635211	0.999999999999997
PBANKA_0942900	8.53320671381696e-10	0.369654827420885	0.454676866004301	0.368050349623417	0.719535378404721	0.663871562721154	0.57003388038509	0.867367962784104	0.746952644936313	0.639391922128877	0.57217305722081	0.772634327247911	0.795467662100238	0.769463265575957	0.945818495435955	0.98651242912117	0.941278479019785	0.935228609189972	0.978848419930956	0.912759477889062	0.864631701085007	0.932045793887379	0.89838003517114	0.999999999999998
PBANKA_1311100	3.1855255620781e-06	0.0713935056513	0.0719918904328721	0.685715319320744	0.53198843344739	0.770016527523459	0.558980639103774	0.94744171798086	0.560404065443434	0.719693041789277	0.953373403801149	0.923732050103588	0.854923544872805	0.977185868009247	0.797085919053815	0.739570687446658	0.991969393112913	0.791344951216134	0.840091282133418	0.866927774290448	0.884020769195947	0.930605576111458	0.978545619975998	0.999999999999997
PBANKA_1422300	0.000109321101951499	0.0148290517284252	0.0474583314680923	0.705501869592878	0.504386213483715	0.813447609565094	0.640288886939226	0.583292051142818	0.640411078831318	0.819239822601677	0.791801588714001	0.95011950358783	0.600374284068899	0.838399872320593	0.959417447305391	0.822240792747088	0.984429897392181	0.994263499397756	0.977360428552059	0.77201656929967	0.958095448851728	0.971777464134348	0.958885451747655	0.999999999999996
PBANKA_1231900	0.000104804438715258	0.0112870986797279	0.065455165222357	0.969382210000657	0.672675843749756	0.416992797563446	0.90920196706558	0.575959677795181	0.655974410544102	0.794933470448097	0.995650305006188	0.941460350924	0.741683060291036	0.634299516432434	0.966133099059926	0.959006543826334	0.968570124738976	0.842366941065843	0.815511518610041	0.850813389906313	0.967116968945037	0.738859748702391	0.951989214282645	0.999999999999998
PBANKA_0717400	5.4197755478662e-06	0.604942455656667	0.00572453231927518	0.869244129596191	0.761114392282044	0.9180005318349	0.795880425991688	0.331396853192088	0.748817368215422	0.791743625158919	0.926384162102939	0.908694891751301	0.915008682015156	0.886275674114692	0.773321225123241	0.850567764007018	0.91143609322371	0.878251866292477	0.953127525954773	0.886043811877329	0.898783745182726	0.982789641784185	0.939481542490714	0.999999999999998
PBANKA_1353100	0.112359986929636	4.97898084342757e-05	0.033254128386088	0.254117289533903	0.400469491021755	0.91183913676538	0.993528011264091	0.647747409876292	0.767798720492914	0.370067966847997	0.918249068128651	0.650941057070272	0.976666696199219	0.679936806137641	0.812821991683551	0.900854529489886	0.986265330596942	0.877542652403112	0.914370696226873	0.997678077143208	0.961604462868323	0.936532651782702	0.998909459221864	0.999999999999997
PBANKA_1000011	0.000419688975362204	0.00285012908701619	0.32393088613602	0.656546920661442	0.614956343816069	0.518160312019029	0.852577564589457	0.5130813496339	0.900669467586271	0.496215965265821	0.987531510257127	0.250431712474753	0.944543424005303	0.808558644225968	0.938231392605331	0.929280391691595	0.832693174103226	0.96255575387734	0.583299519576691	0.818409210916997	0.731407910351934	0.795285501869771	0.756844958626943	0.999999999999999
PBANKA_0811600	5.41998301773317e-09	0.189922372841628	0.985969954006844	0.431910998261435	0.964149594995431	0.2137889234977	0.815427182341105	0.840072925239041	0.738327389964694	0.995817765995601	0.731823516461484	0.711252199219665	0.992471345973849	0.834942872812213	0.956925172824927	0.829856760963696	0.762880253502771	0.958607006488976	0.85336637590858	0.98873532926711	0.996762169407859	0.996707842962656	0.940838550656845	0.999999999999999
PBANKA_0603200	8.31319785113631e-07	0.674745941047148	0.986897245788875	0.016409108072165	0.323983533612298	0.995688805503809	0.761193893284926	0.920594282754109	0.751411262445441	0.901247405712343	0.599031011032358	0.854579263593224	0.875373366088812	0.958383625097074	0.697257953465584	0.948170246752651	0.996987570027891	0.837359079857305	0.943197602260479	0.985438603806913	0.989207765380632	0.944050465454743	0.856995002018812	0.999999999999999
PBANKA_1462100	0.0111320544347056	0.000133335474286169	0.0642995041495645	0.595258426316437	0.769395057269851	0.906777701322004	0.698617826089927	0.483562059511632	0.556227915541436	0.890203226771596	0.969673255607246	0.869701087193037	0.791631565587146	0.87441786880427	0.611445617940754	0.670511587646323	0.722515845555775	0.844262201851996	0.945993029517124	0.871294676777101	0.943530736988985	0.848528334634338	0.894073735694892	1
PBANKA_1350900	6.78915645910007e-11	0.719912669037399	0.494840629011804	0.69296798042011	0.900855613573554	0.711813252245585	0.483395806752982	0.985653791820726	0.830182320960092	0.253036794006464	0.738357916503686	0.806485101465239	0.924959995486167	0.97588626992806	0.903199086485824	0.917482832075267	0.98379624414235	0.882874222605459	0.904411554499222	0.94681697444515	0.945892979986807	0.863045872165564	0.905202353217888	0.999999999999998
PBANKA_0112600	4.37281522116336e-06	0.18024314532292	0.91922092257187	0.0289704086104964	0.712041850522071	0.727745088551551	0.640905109369346	0.682185389672066	0.359430736865887	0.984093115289293	0.922976791080697	0.935434844543507	0.73555172842917	0.657277687870345	0.756002892674473	0.785934236781659	0.967350174839422	0.904093063512483	0.979830915431289	0.867272126381015	0.997804961657486	0.799669932720648	0.965636023583185	0.999999999999999
PBANKA_1331400	0.0891462138739953	1.05504061117545e-07	0.379372046919191	0.673270753062044	0.781157212689827	0.65433833339187	0.729005512159091	0.418826893628922	0.60324354547724	0.505493640615407	0.810457735222583	0.801956346299116	0.910451506031162	0.688121810184078	0.860956116117923	0.990178031026922	0.958171763536009	0.961747752529214	0.887593399324638	0.832956037877415	0.911654442251553	0.982811131719498	0.962324913266707	0.999999999999998
PBANKA_1233300	0.000145757950613941	0.00329845193433837	0.199000303530265	0.609897825316043	0.281533961271708	0.937861518454023	0.793547048680127	0.4566129474688	0.923375553368939	0.950889868458171	0.890969229003004	0.920357586115072	0.775643994905001	0.806708119318632	0.844107864644684	0.98500791688511	0.894910017359256	0.954116429525011	0.884601423180123	0.969283908276014	0.884922834528695	0.947914401600363	0.915978565052344	0.999999999999999
PBANKA_0315410	1.06622690720641e-09	0.69321943113159	0.447749093461507	0.544670652178108	0.839001085680812	0.459693834218152	0.688224050082304	0.876063101571108	0.360601946826893	0.642659186288712	0.916139835181531	0.891423147555697	0.714316836824497	0.611070241311548	0.98163902249168	0.527855656302094	0.767964851508213	0.942879338977171	0.988038083123717	0.863911468591981	0.920463854210435	0.990555697575595	0.983928577158434	0.999999999999997
PBANKA_0111500	5.60373394346022e-06	0.0200421628148237	0.37114837492018	0.930759519828741	0.864725841652824	0.439370845057403	0.476424554695891	0.756055715159991	0.570578160113632	0.90475219266346	0.68383178630302	0.790136983322281	0.651493711764735	0.624128487936613	0.790962193192028	0.710975211485867	0.848048781896145	0.950004257789004	0.991584925951948	0.932326422062875	0.65135976174307	0.982677746134599	0.979115231909202	0.999999999999997
PBANKA_0710900	0.000321732264388198	0.000483704431291651	0.242633447401555	0.593393370634811	0.892402551108545	0.866697301474122	0.762428833155393	0.849012663479516	0.785988828777906	0.836877449746474	0.779622565959529	0.679905731485546	0.836995440384155	0.675487304500737	0.985522289963826	0.792569207027224	0.998543083611939	0.873572101021121	0.930496821933278	0.888280216049883	0.921153887652009	0.97562990451114	0.929403614609568	1
PBANKA_0700100	1.66030853799195e-05	0.132073584236379	0.0199230708231211	0.761073716557784	0.80047175654181	0.442473233837385	0.630246101771342	0.856823436578322	0.590642062588245	0.721991100709697	0.887382057194018	0.97816874861473	0.791656057700665	0.909483554654919	0.60680464340064	0.721253894526654	0.991917818325087	0.938267561845929	0.892462645843249	0.952152890016486	0.922019579890178	0.813829836482347	0.69625348906508	0.999999999999999
PBANKA_1412100	0.0111558282349383	0.759274219933545	0.867884648230664	2.53304666553237e-05	0.532283691594901	0.996150089840031	0.763317635157056	0.215425955224557	0.957963491521803	0.777196549245378	0.636696524581656	0.661526623310785	0.888721253333753	0.911605970162962	0.366861552141396	0.814994469734466	0.955105215651459	0.88830069786634	0.946377394700729	0.954954323129003	0.988515540390042	0.808797590986477	0.566645033366761	0.999999999999999
PBANKA_1216000	3.49512069379479e-10	0.40340012701313	0.721362928715874	0.313443377607143	0.874782296236298	0.50319179597719	0.688557694203745	0.517066743044854	0.993740754059418	0.942594790213837	0.664219006166478	0.864653655156795	0.944133837454946	0.836205689043395	0.876268606064122	0.872622022348586	0.99908720665821	0.961596627869639	0.683539334651779	0.96841814120365	0.802454026332489	0.799495230785761	0.962893897560128	1
PBANKA_0803200	0.000222750153042611	0.000220213591308264	0.775950376172165	0.631471812808305	0.788831209631874	0.751489459353758	0.991984281784334	0.513594671119714	0.760521946410958	0.608703787384086	0.938774705399761	0.888307773315873	0.963576189335492	0.951566276378213	0.989694822803477	0.919525568968839	0.975827385161529	0.999543953409823	0.969767882483218	0.984599559052358	0.965034284010575	0.889304777810419	0.996604424180637	0.999999999999998
PBANKA_1202300	1.07968125919347e-05	0.0557025497949161	0.11830385592125	0.853839387809728	0.533684418342256	0.348136354446644	0.565795055931773	0.51211594091854	0.897738581741612	0.801172755239221	0.789776312249292	0.840497336555305	0.541046535951812	0.68387411561089	0.97218588565021	0.78622125161307	0.747874457138526	0.991646852496581	0.863710345678957	0.821591696966237	0.929006465929378	0.919041118543716	0.830016406888938	0.999999999999998
PBANKA_0406000	1.17901304969581e-10	0.486919488920871	0.811245860334397	0.214793169771234	0.628012434174674	0.834780966466044	0.704638424294929	0.733438643816675	0.756895710590324	0.77554794508923	0.925335579124038	0.774865363349083	0.840870529650048	0.935216226944333	0.950357029951758	0.686665270098341	0.937283443270555	0.872543597364313	0.981921114374184	0.976670175374378	0.818420257013778	0.967719102632861	0.884717016191416	0.999999999999998
PBANKA_1124400	2.91874008079189e-09	0.468951108502916	0.969316920080315	0.969310653532977	0.147109859024504	0.467296054153833	0.798404769488168	0.665090098254701	0.644149920301015	0.775802943629108	0.715144953676887	0.824611750866564	0.830064587564724	0.989457764333526	0.932592659253956	0.771461090917971	0.844585603745315	0.890420857058555	0.814293325186257	0.683458413574934	0.948276291678728	0.960363841229962	0.944595298491435	0.999999999999998
PBANKA_0607100	0.000132948035501287	0.0629573879721639	0.0379645595385186	0.154574629710715	0.512130927440906	0.383790312205565	0.783470396834142	0.898754973854871	0.888834793459098	0.685601836363137	0.906318289882803	0.754280559041887	0.847683057348874	0.73558882630903	0.881427262553601	0.980408304951661	0.834004540097853	0.925388359144659	0.932132045934352	0.797596753077846	0.960019849393102	0.984635647960473	0.861288698403928	0.999999999999997
PBANKA_0602900	0.000183946150963223	0.00628540082370199	0.196968340336196	0.408424288537359	0.520309992638152	0.331492125656575	0.705388568952387	0.372014254933986	0.682740818363082	0.864562915756112	0.935987285519249	0.997198599840498	0.887463234528576	0.917188542198654	0.742943573822042	0.90881041416463	0.996411788559698	0.920047589305146	0.875951787585985	0.961801981824565	0.952264254565285	0.964690956607077	0.999146918866048	0.999999999999996
PBANKA_0721900	1.09662982081954e-09	0.175498047221222	0.927935984571068	0.830185184491813	0.349271083020469	0.487099553323552	0.659960079628717	0.724215122126154	0.860704060028557	0.916213295385754	0.848698601280913	0.79446268406903	0.920788753094727	0.864439022797197	0.782437457256799	0.992187380765427	0.917360096782542	0.958083800320111	0.903749576263245	0.969562533702368	0.903054457705294	0.950189710387517	0.792160879384762	0.999999999999999
PBANKA_0505800	9.30577946249231e-06	0.0420121434166484	0.354098977074721	0.622283149274576	0.0957752297901594	0.999328052410295	0.880757031715208	0.88434615639197	0.716849631056712	0.577077979692716	0.909896478132069	0.918943490410578	0.915879175298788	0.994477880479965	0.585904528367674	0.72743011314766	0.825863748886991	0.936410349379061	0.751486698422543	0.846165937725247	0.807950123068916	0.938232912499566	0.964528888098223	0.999999999999997
PBANKA_1238500	0.18749746541364	0.0168830623662675	6.87980304103712e-05	0.836977700990738	0.261438469779616	0.291459562963187	0.955401221172234	0.516552865002589	0.671339461022178	0.989590785807547	0.786441328141468	0.651452985358015	0.676616834804888	0.938882707903862	0.944990112209369	0.799372183020362	0.854102537347526	0.852064936442952	0.884192627491515	0.999967815726984	0.808943259294099	0.977655334668058	0.977941590434194	0.999999999999998
PBANKA_1005000	1.76851741471351e-09	0.444496745891354	0.172727427182444	0.462366876548042	0.940071644304815	0.661188363003133	0.895978611806781	0.890379287463131	0.801838262299864	0.672354663606575	0.943398852206456	0.692435692700564	0.898616159146695	0.853896232837461	0.670266617160626	0.929909173303188	0.973869817693935	0.770048518453512	0.766342792192255	0.962835882060421	0.790105567031748	0.973692391902695	0.972232548858362	0.999999999999999
PBANKA_0804600	0.00678495185526061	0.00330540328497173	0.750045952047858	0.0124063593816336	0.375703537214512	0.588454970037769	0.561053682139588	0.680196034241027	0.533932514065758	0.973025094008582	0.695607798022101	0.912856043122689	0.697948263792215	0.893127303203633	0.691814893785182	0.914909958128765	0.907022909463168	0.85071481668182	0.969188132309287	0.762586571132044	0.817135513628051	0.901666768095535	0.924599699289892	0.999999999999999
PBANKA_0914600	3.16429604644619e-09	0.733911462807388	0.609670322048716	0.126273757087631	0.286799200990184	0.701651394158365	0.894067287078579	0.911798546931204	0.906420391892248	0.650588924439653	0.984303525805098	0.849823516734291	0.893116256749861	0.911140188635034	0.939830755552136	0.92199714208754	0.954163003470369	0.930741708554539	0.928962193798156	0.930278187509127	0.919056314997845	0.881089610594272	0.988609666231683	0.999999999999999
PBANKA_1316700	0.00539690295050024	0.857959364758417	0.0821180369884622	0.00138868900325179	0.953710466360701	0.0934087114241641	0.674727184577604	0.875891061031367	0.701903055161555	0.834544819243708	0.8495285455571	0.538596327550999	0.707537554063887	0.771253546254061	0.816171484061174	0.981762467095968	0.895591649835047	0.670703614400336	0.963358772565615	0.752917577971729	0.954401822587362	0.997633514373782	0.936642089858652	1
PBANKA_1126900	0.000235375817626198	0.000757256060064272	0.192443689254088	0.885902295515651	0.89602217144957	0.630062155047265	0.702761506340703	0.930398789670273	0.871484030490331	0.760651393033641	0.643789119905103	0.831080952978079	0.876162932753977	0.999180026538736	0.927312171106097	0.765634062999439	0.89468039866889	0.85471188007744	0.962997529549871	0.995439498667511	0.939022165063433	0.831703566657203	0.920151666088025	0.999999999999998
PBANKA_1357800	1.32251438240033e-10	0.129105672077979	0.522945464536174	0.895275463995284	0.822412750120221	0.76210509964252	0.775788799776318	0.83845993276289	0.949096374917361	0.83878033330291	0.981926132392791	0.775086313112707	0.995402043518058	0.839964533082538	0.818864270225375	0.983575135209112	0.876624906721936	0.986990520865256	0.985052317931976	0.924677290381477	0.874193102889275	0.882277990078182	0.939345894208921	0.999999999999998
PBANKA_1415300	0.00125225270460366	0.0148439976689388	0.0151443526895182	0.427744911445383	0.997658292004675	0.22305293687165	0.647874710032009	0.709547635612157	0.704790965016552	0.905647491475678	0.869848720364321	0.752110175227355	0.926916379068394	0.914808778512289	0.864110808855399	0.822067565846974	0.967803081871974	0.901611295841678	0.983193074437813	0.74346748065072	0.980397283254183	0.930994414217144	0.96450012888366	0.999999999999996
