PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24
PBANKA_0204600	0.933469474180902	0.117812751977073	-0.273078505070845	-0.0874537226356362	0.0976249552877312	-0.0829174405615326	-0.0849921023458678	-0.0197230429601475	0.00561555002459794	-0.0134480303534056	0.0297571442494316	-0.0144919464403311	-0.000305629410874955	0.0710163117871508	-0.0156847032032155	-0.0109602206379669	-0.0181240145712089	0.00723683922587842	0.016874082233536	0.00271350391994967	0.00674073073789553	0.0318111355591856	0.00827727702560448	4.61947731230652e-16
PBANKA_1400800	0.906652725572015	-0.0749962415393577	0.135513256864105	0.246567553279121	-0.0817000957619435	-0.0669297521091954	-0.00891546215199922	-0.18765404367356	0.12041418745007	-0.136500873988679	0.0356303518547232	0.058013182082183	-0.0349441867898559	-0.0195161511941258	-0.00869729931855842	-0.0395423172368797	0.00574306103902717	-0.0046254568109992	-0.0557427745471354	0.0493475446449758	0.0097426832940864	0.00417895039098826	-0.005607683086278	3.81736859962608e-17
PBANKA_0623600	-0.892395276538603	0.24129590239815	-0.293668592029032	-0.0953917636200563	-0.0731428937970602	-0.00462467890330001	0.00148856270161923	0.100094095002668	-0.0442087192365648	-0.0849875680184926	0.0423458574804622	0.0530843389763192	-0.032621351644175	-0.0346020889570148	-0.00576101420757283	0.0765767567304738	0.00253506126368129	0.0295961578389069	0.026930833140413	-0.02524332073019	-0.0825075752990962	-0.0572614107131159	0.0198878740257794	1.65860206501085e-16
PBANKA_0617500	0.929850942640633	0.158871638547564	-0.235491856168388	0.0487451853227539	0.0990607992976127	-0.0308457962005565	-0.0972509543865398	-0.0261589756769623	-0.134493423894017	0.0748566062519143	0.0574625813673941	0.0119299669999244	0.0283221479037638	0.0264067633402298	-0.00580574996739134	0.0176739256716859	-0.0276289358992774	-0.0338185650465604	0.0148132603899467	-0.00993618201403083	-0.00129056776335921	-0.0136219774403064	-0.00193289372889308	-5.49898093728294e-16
PBANKA_0316400	-0.947036328679791	0.187409708543623	0.0917517384985338	-0.0761102807454608	0.00421042572867805	0.173563368226424	0.0108709365143263	0.04946892248324	0.0422820117173859	-0.0358326574280618	0.0438490535911438	0.0247062208810772	-0.109138975923288	-0.00420412911641559	0.000683009263282725	0.0301808617764252	-0.0147467810647606	-0.00848812031078792	0.0148850700793672	-0.0239705784136481	0.0110383014805078	-0.0376062127411236	0.00378781182247009	2.09856229901027e-16
PBANKA_1334900	-0.916057699601843	-0.130228330074535	-0.223063342831333	-0.218265315434654	0.116202418619391	0.0967956678341706	0.0241395063501125	-0.00706019207131558	-0.0082091672420983	-0.0704160909731808	-0.0542839237782931	0.0329315479824446	-0.050921518937423	0.0438246883763334	-0.0604309356637147	-0.0178720962602019	0.0182714793919255	-0.0261652418077663	-0.0470571412352377	-0.0378266979415336	0.0253559566088243	0.0092995990692972	0.00646803300609377	6.04473251860836e-16
PBANKA_1346300	-0.940825625662502	0.28876626841444	0.00686107460053782	-0.100324515009498	-0.0262534723228785	-0.00680309686500739	0.0495404177725593	-0.0692641371268059	-0.0202976680602134	0.0512392314807687	-0.00318453109524568	0.057748419681853	-0.0422377604065223	-0.00648701595020801	-0.0571826491602883	-0.0145595141642167	-0.011103424023734	-0.005017163311971	-0.0197301068584756	-0.0083955976861997	0.0100831937531385	0.0246774852128412	0.0187752725512194	-1.53084595404714e-16
PBANKA_1429600	-0.872818611627028	6.98414499041719e-05	0.1457453396799	0.410654359796033	0.0781451135015631	0.0906880825765932	-0.0746227068402577	0.071034294383011	0.0234353127205067	0.0222702951661788	0.0627933237313772	-0.0995484007023476	0.0156135180252577	0.0396477927825775	0.0565633907638603	0.0255284025666532	-0.0340574822950656	-0.00145868749282712	0.0168897259029368	0.0227868694214656	-0.0194577733292677	0.0206078760816018	0.00536726622073777	2.37190640989485e-16
PBANKA_0517600	-0.892201960599107	0.303737116887106	-0.010744225937003	-0.27702878573676	-0.0547474462617394	0.0834373144303806	-0.0879586197184534	0.0370886613780373	-0.0614617402049808	-0.0333022300261132	0.028434598949611	-0.00225577289658702	-0.018013353977319	0.0140529758848557	-0.0600093275558901	0.0391269624763326	-0.0481594188030279	-0.0203482944680931	-0.0101958937851039	-0.0246232765292522	0.0300087325208089	-0.00850411456277846	0.00412184611588612	6.4502886862237e-16
PBANKA_1030100	-0.922740789204936	0.267967430351824	-0.11975636080479	-0.0165833906920242	0.0792399916685785	0.145401119836879	-0.123651943945546	0.0899744348110252	-0.0124653249473581	0.0140828279642607	0.00499904824420238	0.00644254390315235	0.0647370663421841	-0.00789709505188904	-0.00872407505687339	-0.0551855449209457	0.0157166439702181	0.00054556648553351	0.0394823448057043	0.024976501112342	-0.0262879456343418	-0.0162835119924178	-0.0118076171134594	4.38809490443231e-17
PBANKA_1103300	0.895163821018373	0.0314589208651023	-0.400458405828647	0.048906757440274	-0.00641527713707778	0.129409226740164	-0.0344493451445422	-0.101541046429404	-0.0148375904560096	0.0271460876265308	0.0307224644312682	-0.0265985270978329	0.010006899317006	0.0248652897188149	-0.0298893489634339	0.0105010177060901	-0.0208625100960148	0.00185327905699884	-0.0179209151891011	0.0116765067121718	0.0242843868264852	0.022893472549801	0.0175361489244682	3.45076910483021e-16
PBANKA_0612841	0.94166414811985	0.115024895068242	0.00888253436972384	0.0583246788376488	-0.0693143203280073	0.0265586599277681	-0.0895704768197892	-0.0193710016571764	-0.096447619696309	0.114897450746217	0.0520868443515582	-0.171196012027669	-0.0297482787148781	0.0658715832002577	-0.00477848769421478	0.00804113326393983	-0.0475552814105156	0.0916304636790623	-0.0605967834325504	-0.0671044902118198	-0.0200912394671616	-0.00364638891107083	-0.0596951455352972	7.26097693122359e-17
PBANKA_1010400	0.896001249672263	0.326180938208407	0.127506609295383	-0.0687867454012054	0.0113947739417206	0.211548060615749	-0.0960513923083958	-0.0316282007162945	0.0857481465750958	0.0548684548196008	0.0153635224473342	-0.0338300281474756	0.0224901106508171	0.00472452227487818	-0.0139851732936232	-0.0147677170538178	0.0144636522234777	-0.0204951387873522	-0.0219556359079841	0.000454391152824556	0.0265713325869896	0.00278458844711246	-0.0133670177685044	-7.40529092828817e-16
PBANKA_1233600	-0.782386703292635	0.56216189368692	0.0095150376892118	-0.243583364381278	0.00175800831720843	-0.00228943210693564	-0.0251067847302494	0.0132512315541213	-0.0521399910269591	0.0245798830943894	0.0511697705357814	-0.0296045950170321	-0.00838216156605246	0.0175274436658781	-0.0435277148022803	0.0123290882897151	0.010556929709866	-0.00523230101162043	-0.0128354005104043	-0.00235197163412875	0.0437239494688882	-0.0120111218672033	0.000748126072507718	5.99199092637287e-16
PBANKA_1018100	-0.882719805085559	-0.111607047940107	0.234716110314627	-0.267869238358041	0.191598626004127	-0.0784058246422836	0.00994594936689498	0.0313505394203981	0.0612310705040644	-0.152738311343278	0.00270452739713007	0.005527522957226	-0.0794412727718837	0.0597157419045793	0.0175344324481897	0.000244278963282626	0.00329854259579264	0.00997047905897033	0.00524742238092565	-0.00978906999434311	0.00413680781631564	0.00195411724029682	-0.00310755738536444	-2.05790571157144e-16
PBANKA_1111800	0.940693116266684	0.0737297106398578	-0.164181370168495	0.128976509953832	0.011278561247469	0.149454438672378	-0.0442001144228546	0.0634837663921905	-0.145528374846463	0.0752320143835886	0.00104490042793831	-0.00691996490735235	-0.0595219971119176	-0.0023530178764987	-0.0162159385040007	-0.00659079315412604	-0.0747414087171838	-0.00711526105271806	0.0146082508593524	-0.00465801173173334	0.0156812767674229	-0.01439167311246	0.0235602826934731	5.07505177764519e-16
PBANKA_1124700	0.793190838574186	0.153874393918363	-0.514480874069624	-0.155883195686505	0.123098929766062	0.165452957170182	0.00440078573773859	0.00677427663641241	-0.0229471441457577	-0.0564161248436165	-0.0149809288692866	-0.074006760146464	-0.00357174481773778	0.0199024972544447	0.00016382008116934	0.0651582769182125	-0.00942532079725515	-0.0061889665188114	0.02930662973216	-0.00625707384215225	0.0216650776753136	0.0051422686846802	0.00112992323145328	1.65418922761736e-16
PBANKA_1014300	0.991579548437873	0.0755275316213254	-0.0143786276830041	0.00740678238577415	-0.00193151765434791	0.0496154054010031	0.028465033485773	-0.0325114017046605	-0.0232391636437508	0.027495774120026	-0.0253066159038296	-0.0366014171812105	-0.0125366308285086	0.0421107917596751	-0.0130376367632612	-0.00231220891368451	-0.0196435450608499	-0.012545796345235	0.00733928571141783	-0.0172233777705196	-0.00998185537049227	-0.00766937322929197	-0.00609160466116655	-1.71130323189041e-16
PBANKA_0826000	0.959957052178393	0.10335682199081	-0.12277884322827	-0.0164675389984586	-0.0131182255144235	0.191285899773347	0.07320961822163	-0.0374636289137593	0.00222925448415017	0.0058465851938676	-0.0126559048631158	-0.0306581116392819	-0.0485317530616614	-0.0352681053999469	0.00507411165202944	-0.0287408548385612	-0.00582645422235752	-0.0321200014119039	0.0311622183567439	-0.0289598729303716	-0.00482167818563889	-0.0209281994006886	0.00126899859642173	3.02261879806674e-16
PBANKA_1357500	-0.866394330605067	0.0520188631760587	-0.0273223414839319	0.35359656319066	0.15285490392804	0.166911718794774	-0.14118396729087	0.0910388456191453	0.0508872429863934	-0.0728044675709039	0.0741322189570887	-0.107582094117031	-0.026191905058679	-0.0471934214924475	0.00200111327007156	0.0239524189329766	-0.0367606023395948	-0.0431458915761091	-0.00953592593681855	0.010800109057597	-0.0580093632060371	-0.010840723465268	-0.0779691488355276	3.79094492515032e-18
PBANKA_1220900	-0.919123492147786	0.35050583063885	-0.0144889410284524	-0.0697568597302481	0.0213751775484196	-0.0810882834913494	0.0591330387949895	-0.0559896311595626	0.0217432464548869	-0.0329685135009626	0.0218436771672112	-0.050457260218786	-0.016083566792438	0.0640865262415715	-0.035672526797468	-0.0079008658588863	-0.00397794727159205	-0.0229347805108874	-0.0142197828559325	-0.00900157808382202	0.0454347155904635	-0.0161756443374819	0.0135441300584572	2.61160075329141e-16
PBANKA_1351500	0.876320938826499	0.209491996373522	-0.349638141330364	0.0994460514707064	-0.0337286500985986	0.114129166916008	-0.0335186182752506	0.0710345202049237	0.0152044023473789	-0.0543111478748748	0.0744287281346058	0.0166139674419057	-0.101224233089504	-0.0692868865861386	0.0473408327228138	-0.0515363771245178	-0.024683681140501	-0.00838299513626538	0.00833307623190419	-0.0118238111070789	0.0671435766397019	0.0237512844493813	0.0283547113939473	-3.50695631952678e-16
PBANKA_1024400	0.745315307910327	0.358705097222154	-0.513735037906777	-0.0514867579502693	0.161038136510542	0.0313582689590147	0.0153300016923136	-0.0729519661571531	0.034415688343604	0.0250084292613602	-0.0255097179791385	-0.0195199741366732	0.0505645356061319	0.0940761236516318	0.000341568649145862	0.0346146854620325	-0.00802191303342405	0.0105721326783929	0.000904362240120771	0.0268188046460744	0.0188498890855113	-0.0062912150743725	0.00703173126269132	-4.33274158304317e-16
PBANKA_0818400	0.782009250092759	0.00839343651343102	-0.513407945139694	-0.140791536979577	0.129000322836424	0.136369629660163	-0.0126677831847377	0.0281912790728304	-0.125921086432235	0.143587805245416	-0.0327948410828047	-0.114497973932363	-0.0411735098708262	0.0757666142555344	-0.0690992984948468	-0.0437371837443193	-0.0399943604985747	0.0080580550626939	0.00325021432426575	0.00276528353989226	0.0168287471809402	-0.0361221667822035	0.0271120059042257	5.7511860159511e-18
PBANKA_1241500	0.917771106466096	-0.0488012595509822	-0.310889914491958	0.0146238616807646	0.0382408467035073	0.184805933207693	-0.0394026784060189	0.0156470325280356	-0.0808359067013537	0.0594973805567682	-0.00621607599643323	-0.0546486845721206	0.0072308882169331	0.0149646919870632	0.00338795157592151	-0.0515935115523808	0.00553500143730301	0.0300739164945647	-0.0307634128608407	0.0233756584728495	-0.0119164640490739	-0.049013829720659	-0.00372837970019859	4.33835420390435e-16
PBANKA_0101500	-0.888937822331583	0.264551561721287	-0.229078470943708	-0.203448415361594	-0.114875192051217	0.140780203940423	0.0666947608692634	0.0380292517180774	-0.0034495399523158	0.0158877709188909	0.053225712441458	0.0101748818612027	-0.00561349086466738	0.024932996704497	-0.00130285581693988	0.0111498902145556	-0.0381111712662868	0.000427466582149081	-0.0129682988839908	-0.0324460853647678	0.0166111869508499	0.00936623614766448	0.00260564011786228	-3.49340953242378e-16
PBANKA_0943900	0.514011525892791	-0.33345756526142	-0.479953909776218	-0.331842583906248	0.156383929770361	-0.292774825556562	-0.0655002444708812	-0.172979136993743	0.0838619775479619	-0.144866796996833	-0.164351688722846	-0.189636440746803	0.0369447477695263	-0.173140316726957	-0.00808382990343737	0.0723963703278517	-0.0807512234549968	-0.0232356169984104	0.0508769010099741	0.00610248081569824	0.0226840495538144	0.0337701195605559	0.0274730302037251	1.24808463078853e-16
PBANKA_0520700	-0.876821802395542	0.226381700996165	-0.39928108939668	0.0447777630199189	-0.0439536546541146	0.0687066815035993	0.0615373328837119	0.00233848204932542	0.0283469841414148	0.00886253523455538	-0.0267620226747928	-0.00608278614142961	-0.0158811789025462	-0.00252617926119719	-0.018534182669154	-0.0211320288556073	0.0518816985231045	0.035578794550195	0.0146357047638622	-0.0275128677861055	0.00961517855119539	0.013475472937416	0.0131466721177688	-7.68100773661217e-18
PBANKA_0415900	0.840806882144206	0.418893162454761	-0.106106228358978	-0.0066999009251955	-0.236927219104887	-0.047258172288509	-0.0343608326236249	0.0272124336116637	-0.140473887570577	0.0416355460945792	0.0498747554249436	-0.0192981017443982	0.0600141252309598	0.0614067010425308	0.0503464409876519	-0.0264076260152453	-0.000536752595553218	-0.0978617666181397	-0.0206023154116108	-0.0250192409845512	-0.0196716607540115	0.00485478967649638	-0.0032772562171263	1.66838425601543e-16
PBANKA_1220800	0.808498447353998	-0.364394344964289	-0.385858027270182	-0.147862494484944	0.0285199359833935	0.0628211248073759	-0.064437376767993	-0.058283605848547	-0.0474409616846388	0.0928418345865554	0.00525036256403574	-0.104220921299044	-0.0162403263698219	0.0688086165760251	-0.00837991042058279	-0.0473031232848122	-0.009720557397167	-0.0160061830065496	0.00726239765615116	-0.011841266700177	0.0222090136802885	-0.0177935877944309	0.00829189159242561	4.55721375508083e-16
PBANKA_0825000	0.936157159538032	-0.224406958423726	-0.142612181598382	0.0872989161171461	0.129112846591252	0.126749703313615	-0.0197339765839824	0.000115148884606088	0.021907260719098	0.0172560507024133	0.0526193056761461	-0.00959137128341114	-0.00226623100751269	-0.0227114734548935	-0.0445291827938293	-0.0516784798986501	-0.00476387093618029	0.0134890224604958	-0.0191528373014288	0.0178134397181087	0.0490115677255561	0.00360293989310846	-0.00707380720989745	-1.72025879730103e-16
PBANKA_0600351	0.485324184080071	-0.477300338148383	-0.482789250955253	-0.198296863420395	0.186404091979524	-0.338350487404789	-0.101158351338101	-0.0879487684709802	0.0829971655596776	-0.0597337306173944	-0.17773661595893	-0.0885599504600351	-0.0399521137112263	-0.123267399459126	0.0228253782690992	0.00956190555605989	-0.0687358682075913	-0.0082529826676894	0.0607183753773813	-0.0149886678928305	0.0335303179451222	0.0110819182222317	-0.140704330333948	1.62031218644936e-16
PBANKA_0214550	-0.93505337620468	0.0359376162180992	-0.0930904419500005	0.211501599725294	-0.182479437868068	0.0997059524757243	-0.0015839342098001	0.0297805557664083	0.0696319848641037	-0.0626935874893564	-0.0801422693225718	-0.0397938562675152	0.00623302071552644	0.0188387903102943	-0.0346798941137523	0.0313729447871415	-0.0278035333773253	0.0306035314814453	-0.00984638039018418	0.0068147876966059	0.0486617510623662	-0.0281886904419236	0.0497371841877121	3.3720987997668e-16
PBANKA_0521241	0.188144433171593	0.649226185759471	0.370782958581328	0.47167230218747	0.0817139745586726	0.111956982950429	0.0722903750688922	-0.274394966923917	0.11472719019092	0.125201323912979	-0.0183922964221079	-0.127588807084995	0.119652558645473	-0.0183572133887154	-0.0542490911866359	0.0585385927846263	-0.0270390309023148	0.00994854364163662	0.0439726129380272	0.0213357970466826	-0.0148583404315476	0.103735719651405	0.0523750025591046	-1.48721506459084e-17
PBANKA_0819900	-0.815079133629644	0.121022438270863	-0.436201057718647	0.164590096846563	0.207000565788182	0.210350988736256	-0.0150767104973725	0.0270428907559409	0.0135499315754885	0.042648555071093	0.0174496639364763	0.0374815657165714	0.0487481491279253	0.020355587029382	0.0588054538902711	-0.00946537328420455	0.0293249767242794	0.0285387702985892	0.0471181512908025	0.0171760331997282	-0.00564380830147158	-0.0187689282099636	-0.0309672807369687	-7.25058714890425e-16
PBANKA_1015800	0.916629000847533	-0.260529115507129	-0.164891847333708	-0.110724951308824	0.00591104489538168	0.105124610896314	-0.0977291380073728	-0.0613669155609279	-0.121299000122401	0.0800537589873822	-0.0059385561537157	-0.0461301567948968	-0.00206740300494286	0.0471921809222185	-0.00287082993770591	-0.0163432831384739	-0.0354232235091	-0.000661633596114851	0.00274623261422804	0.0104090434531214	0.011792368907246	-0.0252885884198718	0.0110352254944722	-4.18809923292351e-16
PBANKA_1362700	0.912402615391458	0.243542290308499	-0.230380331135442	-0.129023552891758	0.0231227946585582	-0.120697542448041	-0.0370377939510136	0.0843913557498753	-0.0763881533459345	-0.0174397539440605	-0.029592360408529	0.0167676549204291	0.0266747004443885	0.0318215181129691	-0.0400848028953405	0.00141843478699146	-0.00120129404060218	0.0555088367374398	0.0153605715633841	-0.0120243922527658	0.0110115759987498	0.0249388752051014	-0.00739378003743742	4.72794485757683e-16
PBANKA_0313500	0.935866905337914	0.153798121339339	-0.257791556337476	0.0242603842236586	0.0344876343530405	-0.0786685476816968	0.0107235051843042	-0.0183095700993799	-0.108393048312691	0.0177628737507073	-0.00747511562390283	-0.0586904275401805	-0.00178455611912001	0.0152953113306416	-0.0594437742813405	-0.00591041998562746	-0.0688895399899079	0.0365053228805426	0.00586596764475305	0.00974301524227211	-0.000409656313565841	-0.00175899803647777	0.00664841583600351	4.48696121545553e-16
PBANKA_1360000	-0.945205133782141	0.248956412288628	-0.107950227016519	-0.13070731690208	-0.0420493471113432	-0.0189587263121117	0.0205334600356812	-0.0317731095259335	-0.00780525401929169	-0.0132300095756374	0.0727620641669781	-0.0423849123363181	-0.0266176315622831	0.0369748008137949	-0.0181495364600915	-0.00334888858596656	-0.036714161310794	-0.00238888609419601	0.0220122003187212	-0.0170018916430303	0.0152268823786975	0.0139914172057947	-0.00370230016942495	8.06366600989747e-17
PBANKA_1334800	-0.895506586840033	-0.213604731152066	-0.115111863413239	-0.2838982932839	0.157706718188609	0.0907848926215569	-0.0547906944093585	-0.0148856717531092	-0.0124998248045849	-0.0689237128810905	-0.00473265784416321	0.0407289728270831	-0.0389237706856005	0.0146843209672285	-0.0819740646352133	-0.0292261769255911	0.00881066882851955	-0.0299576063963879	-0.0518891229727984	-0.0436642658759165	0.00441185416872378	-0.0143793490371861	0.0237094544034845	-3.31860784177499e-16
PBANKA_1358500	0.718774690133331	0.44979595403051	-0.486924211178378	-0.00467548704328486	-0.0809916159726101	0.166631253062458	0.0142466716740339	-0.0483671625209832	-0.0174655166131529	0.00417799646897906	0.00622217305270569	-0.0528249572223534	-0.0306558618515585	0.0288268576140542	0.0135200223782644	0.0125900795511897	-0.0271519184427235	0.000730221986741351	-0.0238310141877943	0.00320068518815366	0.00288977044514641	0.00392388055122553	0.0214032529201371	-1.99076643784237e-16
PBANKA_1124300	0.963443048544242	-0.0467594149801443	-0.0560063190960207	0.0866829574942418	-0.207705915579947	0.0189662545851677	0.0133777903938287	0.0137397047884807	-0.0160525443909683	0.00483220819769357	0.065330125620331	0.0144567905013199	-0.0381687861654099	-0.0147606528474775	0.0308618725561132	0.0230930139832059	-0.0105622516928039	-0.0636099383840871	0.00978919139228364	-0.0427362818727811	-0.00387766991017888	-0.0263171786065643	-0.0191056976651247	-7.7792625016423e-17
PBANKA_1122100	0.928813939914406	-0.091528992694487	0.312721816074769	-0.104561847675116	-0.0783721500231981	0.00766380175940951	0.0614642976084105	0.0193866314183074	-0.0425826536476669	0.0115434286886256	0.0168321339441557	0.0324893502033759	0.0404163644315174	-0.00736004781915932	0.0588576568057752	-0.00133725353093152	-0.0108233655718382	-0.0227032851643609	0.00473520370388836	-0.0221349656434983	0.00624132845073764	0.012504228572294	0.00806321376869573	-4.05095996731923e-16
PBANKA_1100700	0.660948175372163	-0.184432949268907	-0.407295242165002	-0.30484488976665	0.138984905378763	-0.411208948822718	-0.138004581347792	-0.0568045126374467	0.0347680742607218	-0.00227226038687962	0.0148156353872195	-0.0952904666854016	-0.112051323989827	-0.0309623570847173	0.103051546670939	-0.08957137419652	-0.0605552699466705	0.0528945952272919	-0.00271759242610229	0.0302175625575599	-0.0137545925390988	-0.0456299441858952	-0.0854601172813438	-1.9261334221043e-16
PBANKA_0306300	0.903282442843314	0.139805916979137	-0.343357000607409	-0.00116863816775903	0.0909857559256012	-0.12717834941493	-0.109347448698235	-0.0153663463672647	0.00126819191429323	0.0414997821245683	0.0155929060688852	0.00789643128457545	-0.00246470094130077	0.0475379792771903	-0.0331027637688558	0.0147867206466291	-0.0102240753109223	0.000541370564967286	0.0326116857611513	-0.0305684171718334	0.0447213942234189	-0.00926883120127549	-0.0139861640890504	-2.06486085236454e-16
PBANKA_1441000	-0.906279796902307	0.154610201388471	0.158837130806635	-0.260328167373209	-0.0273545910373295	-0.0541120625130481	0.070446802438741	-0.0876944253962183	0.129178678182149	-0.0635236831807305	0.0624192949891988	-0.097957015246456	-0.0255339081812452	0.0318031277381122	-0.0248144558706709	0.0263853878818169	-0.000680974507493908	0.0310720931660199	-0.00845951497507737	0.001631195581072	0.0503843733696196	-0.0682191091292502	0.00103862436863611	3.18395700563244e-16
PBANKA_1207200	-0.892580156138569	0.262697571252248	0.320976618696035	0.0253811576908176	-0.0047910970914471	0.109296722949328	-0.0186868132374668	-0.00765716531843074	0.0483346816971113	0.0760734307126826	0.0547532747599283	0.0406582748150854	-0.0393248594672312	0.0227805282887328	-0.0219523341132382	0.0284762663534152	0.0316087754050061	0.0052258549423647	-0.00834842678967803	-0.0292076220578465	0.00210222623520388	0.00612938208709706	-0.010958182368006	-2.49850112470475e-16
PBANKA_1026000	-0.808070106681247	0.486647951103301	-0.168981598719095	-0.191657472607974	-0.0400892993315211	0.120268909615875	-0.135661981691667	0.0313352636206274	-0.00861793453171323	0.019939694386097	-0.00416356681429244	-0.00455380768390969	0.0483933078000969	0.0263661301579316	0.0244369874667857	0.0365945261482108	-0.0318906836902689	-0.0103768924182858	-0.0126203719893111	0.0199246665993271	0.0333254226823591	-0.0319233103487656	0.012541355877129	1.48612908086851e-16
PBANKA_1301800	-0.927416832606734	-0.167826777552202	-0.286437309019222	0.0134932371750985	0.0491063251876599	0.0612645585354452	-0.0338336873424387	0.0429206186827969	-0.0871003289133441	0.0649961215375	0.0096044213456846	0.00736667605698186	0.0319466111389075	-0.00387544670216807	-0.0683737290351587	-0.00410501231563854	-0.0135119076665202	-0.018772841612795	-0.00892890669507966	0.0174691108710455	-0.018831261346662	-0.0355568705797926	-0.0113324246107295	-5.62060889064837e-16
PBANKA_0409500	-0.824469064248299	0.331708527586095	0.415594074659666	-0.0531015059771331	0.0484473102961837	-0.026002347994539	0.0566062334633322	-0.00892886497463467	0.0245954068589243	-0.0884737311553061	0.00248532998832519	0.0176086895815578	0.0219875653293872	0.0859278336954138	-0.0734670180647241	0.0264044409922203	0.0245394262587971	-0.0309741901978582	-0.0187740250361001	-0.0099936558269766	0.0578313042763202	0.013723362972471	-0.01084543069769	-1.44024762005518e-16
PBANKA_1449300	-0.911419527325406	0.278748148969116	0.172657473946596	-0.216642049341259	-0.01782200213462	0.0637752865684802	0.0402332926036512	0.0133645584689993	0.0076918938852658	-0.0283862388184813	0.00950402535741436	0.0461765097234566	-0.0299685162321535	0.000620160930404418	-0.0491505123394441	0.0158306592882947	-0.0370941772810914	-0.0166231581004406	-0.018283071769471	-0.0050934968305206	0.00460382357406788	-1.27544097768355e-05	0.00107560386403155	8.12746660772583e-17
PBANKA_1101500	-0.948917717540277	0.176820300004266	0.102660349295253	-0.165331951871787	-0.0156167502910602	0.0573536044173364	0.0247269606922032	0.114782224581535	0.00423546423235292	0.0380399081011471	-0.0158392402094262	0.0351344665605714	-0.0171015255319102	0.0475133885641986	-0.0602491719759569	0.0339069127558792	-0.00987039062293092	-0.0158938254457512	0.0427803688262196	0.0192533480963799	0.00201227384215932	-0.00207861280024857	0.0160335091742301	7.59913364899497e-17
PBANKA_1344400	0.89382832495523	0.0974636801435374	-0.377310683810596	-0.0269595555942487	-0.123418529634547	0.0386412779176489	-0.0400691734101372	-0.0336996306266769	-0.00926013518852821	-0.139452489405035	0.0673288784643617	0.010779270231151	-0.0427328720049669	0.0219885676531728	-0.00550636016179735	-0.0135112759543326	0.00937025971268994	-0.0101547269521649	0.023591721844457	0.0370453277843031	-0.0075876682793029	-0.000764985121788317	-0.0115112959072796	-2.14569086151867e-16
PBANKA_1019100	0.765226377763686	0.194358276975273	-0.583707202658632	-0.0709722193835004	-0.0740307841073655	0.0265595570031684	-0.0659622385857255	-0.0383234273081581	-0.0382933980071572	0.0955350134183482	0.034351313407263	-0.0390620947079808	0.0139046152207243	0.0392092801455212	0.00349075221996329	-0.00379096475415977	-0.0459550952431141	-0.00122664498102718	0.0320143354659319	0.00806266497900449	0.0138803062437463	0.0183443875689827	0.010377984042902	1.90731505071241e-16
PBANKA_1403700	-0.809841699041224	0.503282488423848	-0.188061804050948	-0.0858122464192043	-0.129257755895747	0.144080752172674	0.0242486228703968	-0.036467734021862	-0.0285993699597027	-0.0140946550265582	-0.0185917662674894	-0.0135278234747247	-0.0330197566524206	0.0282658186800059	0.0264996338577407	-0.00620170260837539	-0.0324898239708639	-0.0365243291301276	-0.0203306743730951	-0.0109165350595378	0.039794401859493	0.00339874360657415	0.00741578154839627	4.65842988580807e-16
PBANKA_1229000	-0.879163014065963	-0.017148331095122	0.0456472790064334	0.346131131521472	0.148084738260469	0.18222571606555	-0.0650590336812283	0.0840650394534553	0.102113434842304	0.0446673276838602	0.0657906906051384	-0.0813757085220535	0.00297510243253854	0.0531017769240214	-0.012725774910708	-0.0583809106503012	-0.0374208409909887	-0.00913653833319122	-0.0052288715764058	0.0257609399498463	-0.0745087861175687	0.0163644295472378	-0.0262144597064786	-2.95697830328492e-16
PBANKA_0405900	0.972703405623378	0.0672541146562392	0.00518849388089385	-0.109937343345991	-0.157367518619067	0.0570464885660218	0.0245184873628941	-0.0191680770614889	-0.0334462197353594	0.0331631969421143	-0.00126670820294402	0.0206910352995104	0.0232382241037157	0.01312128490927	-0.00402084783923358	0.0381357464449561	0.000113481146071344	0.00378613819882576	0.0111132257605991	0.0391594252528482	-0.0218565528328824	-0.00273264479566865	-0.0351720771830558	-3.25848906138895e-17
PBANKA_0705500	-0.79129419518189	0.470386939901335	-0.354921520351496	0.0237035267151597	0.106883751529913	0.0333364229232912	-0.0213885197570635	0.067429087293208	0.0217063018382379	0.00594912733827341	-0.00741880529168322	0.0134918123141803	0.0382300970481158	-0.00668732033384519	-0.0189151261397227	-0.0375084708048836	0.0600461050387776	-0.00701452417917432	0.0201727242362693	0.00702323912282069	0.00506143759960515	0.0018277126675726	-0.0190883130437245	-7.88544869071449e-18
PBANKA_1222300	0.88384267715368	0.379749999859532	-0.0139388161553346	-0.0913683105852195	0.0702382284776216	-0.0423585781192433	0.0694431220515651	0.0681881393467656	-0.186672061766023	0.0499907872804713	-0.0374210390505786	0.00403723506907341	0.0159237912704312	0.0891422562461846	0.0253249496294301	-0.00451971803039086	-0.0324610911216422	0.0219756836878381	-0.00688347642272881	-0.00431394977075211	0.00857281136534287	-0.0126530582159006	0.0202453490638263	-1.62062109137659e-16
